url	canasta	programa	anio	carpeta	archivo	formato	bytes_declarados	en_manifiesto
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/expedientes/expedientes_english_00_xlsx.zip	indicadores			otro	expedientes_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/poblacion/poblacion_00_xlsx.zip	indicadores			otro	poblacion_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/poblacion/poblacion_english_00_xlsx.zip	indicadores			otro	poblacion_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/personal/personal_00_xlsx.zip	indicadores			otro	personal_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/personal/personal_english_00_xlsx.zip	indicadores			otro	personal_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/recursos/recursos_00_xlsx.zip	indicadores			otro	recursos_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/recursos/recursos_english_00_xlsx.zip	indicadores			otro	recursos_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/percepcion/percepcion_00_xlsx.zip	indicadores			otro	percepcion_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/percepcion/percepcion_english_00_xlsx.zip	indicadores			otro	percepcion_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/percepciondes/percepciondes_00_xlsx.zip	indicadores			otro	percepciondes_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/percepciondes/percepciondes_english_00_xlsx.zip	indicadores			otro	percepciondes_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/derechos/derechos_00_xlsx.zip	indicadores			otro	derechos_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/derechos/derechos_english_00_xlsx.zip	indicadores			otro	derechos_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/accidentes/accidentes_00_xlsx.zip	indicadores			otro	accidentes_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/accidentes/accidentes_english_00_xlsx.zip	indicadores			otro	accidentes_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/empleo/empleo_00_xlsx.zip	indicadores			otro	empleo_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/empleo/empleo_english_00_xlsx.zip	indicadores			otro	empleo_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/ciencia/ciencia_00_xlsx.zip	indicadores			otro	ciencia_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/ciencia/ciencia_english_00_xlsx.zip	indicadores			otro	ciencia_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/esidet/2014/esidet_00_xlsx.zip	indicadores	esidet	2014	otro	esidet_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/esidet/2014/esidet_english_00_xlsx.zip	indicadores	esidet	2014	otro	esidet_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/educacion/educacion_00_xlsx.zip	indicadores			otro	educacion_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/educacion/educacion_english_00_xlsx.zip	indicadores			otro	educacion_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/mip/mip_00_xlsx.zip	indicadores			otro	mip_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/mip/mip_english_00_xlsx.zip	indicadores			otro	mip_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/turismo/turismo_00_xlsx.zip	indicadores			otro	turismo_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/temas/turismo/turismo_english_00_xlsx.zip	indicadores			otro	turismo_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/mopradef/mopradef_00_xlsx.zip	indicadores	mopradef		otro	mopradef_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/mopradef/mopradef_english_00_xlsx.zip	indicadores	mopradef		otro	mopradef_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/comext/bcmm_00_csv.zip	indicadores	comext		otro	bcmm_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/comext/bcmm_00_xlsx.zip	indicadores	comext		otro	bcmm_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/comext/bcmm_english_00_csv.zip	indicadores	comext		otro	bcmm_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/comext/bcmm_english_00_xlsx.zip	indicadores	comext		otro	bcmm_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/accidentes/atus_00_csv.zip	indicadores	accidentes		otro	atus_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/accidentes/atus_00_xlsx.zip	indicadores	accidentes		otro	atus_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/accidentes/atus_english_00_csv.zip	indicadores	accidentes		otro	atus_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/accidentes/atus_english_00_xlsx.zip	indicadores	accidentes		otro	atus_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2018/cngspspe_00_xlsx.zip	indicadores	cngspspe	2018	otro	cngspspe_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2018/cngspspe_english_00_xlsx.zip	indicadores	cngspspe	2018	otro	cngspspe_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2016/cngspspe_00_csv.zip	indicadores	cngspspe	2016	otro	cngspspe_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2016/cngspspe_00_xlsx.zip	indicadores	cngspspe	2016	otro	cngspspe_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2016/cngspspe_english_00_csv.zip	indicadores	cngspspe	2016	otro	cngspspe_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2016/cngspspe_english_00_xlsx.zip	indicadores	cngspspe	2016	otro	cngspspe_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2015/cngspspe_00_csv.zip	indicadores	cngspspe	2015	otro	cngspspe_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2015/cngspspe_00_xlsx.zip	indicadores	cngspspe	2015	otro	cngspspe_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2015/cngspspe_english_00_csv.zip	indicadores	cngspspe	2015	otro	cngspspe_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2015/cngspspe_english_00_xlsx.zip	indicadores	cngspspe	2015	otro	cngspspe_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2014/cngspspe_00_csv.zip	indicadores	cngspspe	2014	otro	cngspspe_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2014/cngspspe_00_xlsx.zip	indicadores	cngspspe	2014	otro	cngspspe_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2014/cngspspe_english_00_csv.zip	indicadores	cngspspe	2014	otro	cngspspe_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2014/cngspspe_english_00_xlsx.zip	indicadores	cngspspe	2014	otro	cngspspe_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2013/cngspspe_00_csv.zip	indicadores	cngspspe	2013	otro	cngspspe_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2013/cngspspe_00_xlsx.zip	indicadores	cngspspe	2013	otro	cngspspe_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2013/cngspspe_english_00_csv.zip	indicadores	cngspspe	2013	otro	cngspspe_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2013/cngspspe_english_00_xlsx.zip	indicadores	cngspspe	2013	otro	cngspspe_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2012/cngspspe_00_csv.zip	indicadores	cngspspe	2012	otro	cngspspe_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2012/cngspspe_00_xlsx.zip	indicadores	cngspspe	2012	otro	cngspspe_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2012/cngspspe_english_00_csv.zip	indicadores	cngspspe	2012	otro	cngspspe_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2012/cngspspe_english_00_xlsx.zip	indicadores	cngspspe	2012	otro	cngspspe_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2011/cngspspe_00_csv.zip	indicadores	cngspspe	2011	otro	cngspspe_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2011/cngspspe_00_xlsx.zip	indicadores	cngspspe	2011	otro	cngspspe_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2011/cngspspe_english_00_csv.zip	indicadores	cngspspe	2011	otro	cngspspe_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngspspe/2011/cngspspe_english_00_xlsx.zip	indicadores	cngspspe	2011	otro	cngspspe_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2015/cngmd_00_csv.zip	indicadores	\cngmd	2015	otro	cngmd_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2015/cngmd_00_xlsx.zip	indicadores	\cngmd	2015	otro	cngmd_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2015/cngmd_english_00_csv.zip	indicadores	\cngmd	2015	otro	cngmd_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2015/cngmd_english_00_xlsx.zip	indicadores	\cngmd	2015	otro	cngmd_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2013/cngmd_00_csv.zip	indicadores	\cngmd	2013	otro	cngmd_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2013/cngmd_00_xlsx.zip	indicadores	\cngmd	2013	otro	cngmd_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2013/cngmd_english_00_csv.zip	indicadores	\cngmd	2013	otro	cngmd_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/\cngmd/2013/cngmd_english_00_xlsx.zip	indicadores	\cngmd	2013	otro	cngmd_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngmd/2011/cngmd_00_csv.zip	indicadores	cngmd	2011	otro	cngmd_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngmd/2011/cngmd_00_xlsx.zip	indicadores	cngmd	2011	otro	cngmd_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngmd/2011/cngmd_english_00_csv.zip	indicadores	cngmd	2011	otro	cngmd_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cngmd/2011/cngmd_english_00_xlsx.zip	indicadores	cngmd	2011	otro	cngmd_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2016/cnpje_00_csv.zip	indicadores	cnpje	2016	otro	cnpje_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2016/cnpje_00_xlsx.zip	indicadores	cnpje	2016	otro	cnpje_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2016/cnpje_english_00_csv.zip	indicadores	cnpje	2016	otro	cnpje_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2016/cnpje_english_00_xlsx.zip	indicadores	cnpje	2016	otro	cnpje_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2015/cnpje_00_csv.zip	indicadores	cnpje	2015	otro	cnpje_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2015/cnpje_00_xlsx.zip	indicadores	cnpje	2015	otro	cnpje_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2015/cnpje_english_00_csv.zip	indicadores	cnpje	2015	otro	cnpje_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2015/cnpje_english_00_xlsx.zip	indicadores	cnpje	2015	otro	cnpje_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2014/cnpje_00_csv.zip	indicadores	cnpje	2014	otro	cnpje_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2014/cnpje_00_xlsx.zip	indicadores	cnpje	2014	otro	cnpje_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2014/cnpje_english_00_csv.zip	indicadores	cnpje	2014	otro	cnpje_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2014/cnpje_english_00_xlsx.zip	indicadores	cnpje	2014	otro	cnpje_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2013/cnpje_00_csv.zip	indicadores	cnpje	2013	otro	cnpje_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2013/cnpje_00_xlsx.zip	indicadores	cnpje	2013	otro	cnpje_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2013/cnpje_english_00_csv.zip	indicadores	cnpje	2013	otro	cnpje_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2013/cnpje_english_00_xlsx.zip	indicadores	cnpje	2013	otro	cnpje_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2012/cnpje_00_csv.zip	indicadores	cnpje	2012	otro	cnpje_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2012/cnpje_00_xlsx.zip	indicadores	cnpje	2012	otro	cnpje_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2012/cnpje_english_00_csv.zip	indicadores	cnpje	2012	otro	cnpje_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2012/cnpje_english_00_xlsx.zip	indicadores	cnpje	2012	otro	cnpje_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2011/cnpje_00_csv.zip	indicadores	cnpje	2011	otro	cnpje_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2011/cnpje_00_xlsx.zip	indicadores	cnpje	2011	otro	cnpje_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2011/cnpje_english_00_csv.zip	indicadores	cnpje	2011	otro	cnpje_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/cnpje/2011/cnpje_english_00_xlsx.zip	indicadores	cnpje	2011	otro	cnpje_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2019/ce_00_csv.zip	indicadores	ce	2019	otro	ce_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2019/ce_00_xlsx.zip	indicadores	ce	2019	otro	ce_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2019/ce_english_00_csv.zip	indicadores	ce	2019	otro	ce_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2019/ce_english_00_xlsx.zip	indicadores	ce	2019	otro	ce_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2009/ce_00_csv.zip	indicadores	ce	2009	otro	ce_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2009/ce_00_xlsx.zip	indicadores	ce	2009	otro	ce_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2009/ce_english_00_csv.zip	indicadores	ce	2009	otro	ce_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2009/ce_english_00_xlsx.zip	indicadores	ce	2009	otro	ce_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2004/ce_00_csv.zip	indicadores	ce	2004	otro	ce_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2004/ce_00_xlsx.zip	indicadores	ce	2004	otro	ce_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2004/ce_english_00_csv.zip	indicadores	ce	2004	otro	ce_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/2004/ce_english_00_xlsx.zip	indicadores	ce	2004	otro	ce_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/1999/ce_00_xlsx.zip	indicadores	ce	1999	otro	ce_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ce/1999/ce_english_00_xlsx.zip	indicadores	ce	1999	otro	ce_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2010/cpv_00_csv.zip	indicadores	ccpv	2010	otro	cpv_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2010/cpv_00_xlsx.zip	indicadores	ccpv	2010	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2010/cpv_english_00_csv.zip	indicadores	ccpv	2010	otro	cpv_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2010/cpv_english_00_xlsx.zip	indicadores	ccpv	2010	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2005/cpv_00_csv.zip	indicadores	ccpv	2005	otro	cpv_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2005/cpv_00_xlsx.zip	indicadores	ccpv	2005	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2005/cpv_english_00_csv.zip	indicadores	ccpv	2005	otro	cpv_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2005/cpv_english_00_xlsx.zip	indicadores	ccpv	2005	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2000/cpv_00_csv.zip	indicadores	ccpv	2000	otro	cpv_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2000/cpv_00_xlsx.zip	indicadores	ccpv	2000	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2000/cpv_english_00_csv.zip	indicadores	ccpv	2000	otro	cpv_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/2000/cpv_english_00_xlsx.zip	indicadores	ccpv	2000	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1995/cpv_00_xlsx.zip	indicadores	ccpv	1995	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1995/cpv_english_00_xlsx.zip	indicadores	ccpv	1995	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1990/cpv_00_xlsx.zip	indicadores	ccpv	1990	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1990/cpv_english_00_xlsx.zip	indicadores	ccpv	1990	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1980/cpv_00_xlsx.zip	indicadores	ccpv	1980	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1980/cpv_english_00_xlsx.zip	indicadores	ccpv	1980	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1970/cpv_00_xlsx.zip	indicadores	ccpv	1970	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1970/cpv_english_00_xlsx.zip	indicadores	ccpv	1970	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1960/cpv_00_xlsx.zip	indicadores	ccpv	1960	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1960/cpv_english_00_xlsx.zip	indicadores	ccpv	1960	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1950/cpv_00_xlsx.zip	indicadores	ccpv	1950	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1950/cpv_english_00_xlsx.zip	indicadores	ccpv	1950	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1940/cpv_00_xlsx.zip	indicadores	ccpv	1940	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1940/cpv_english_00_xlsx.zip	indicadores	ccpv	1940	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1930/cpv_00_xlsx.zip	indicadores	ccpv	1930	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1930/cpv_english_00_xlsx.zip	indicadores	ccpv	1930	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1921/cpv_00_xlsx.zip	indicadores	ccpv	1921	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1921/cpv_english_00_xlsx.zip	indicadores	ccpv	1921	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1910/cpv_00_xlsx.zip	indicadores	ccpv	1910	otro	cpv_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1910/cpv_english_00_xlsx.zip	indicadores	ccpv	1910	otro	cpv_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/eti/2018/eti_00_csv.zip	indicadores	eti	2018	otro	eti_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/eti/2018/eti_00_xlsx.zip	indicadores	eti	2018	otro	eti_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/eti/2018/eti_english_00_csv.zip	indicadores	eti	2018	otro	eti_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/eti/2018/eti_english_00_xlsx.zip	indicadores	eti	2018	otro	eti_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2019/encig_00_csv.zip	indicadores	encig	2019	otro	encig_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2019/encig_00_xlsx.zip	indicadores	encig	2019	otro	encig_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2019/encig_english_00_csv.zip	indicadores	encig	2019	otro	encig_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2019/encig_english_00_xlsx.zip	indicadores	encig	2019	otro	encig_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2017/encig_00_csv.zip	indicadores	encig	2017	otro	encig_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2017/encig_00_xlsx.zip	indicadores	encig	2017	otro	encig_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2017/encig_english_00_csv.zip	indicadores	encig	2017	otro	encig_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2017/encig_english_00_xlsx.zip	indicadores	encig	2017	otro	encig_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2015/encig_00_csv.zip	indicadores	encig	2015	otro	encig_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2015/encig_00_xlsx.zip	indicadores	encig	2015	otro	encig_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2015/encig_english_00_csv.zip	indicadores	encig	2015	otro	encig_english_00_csv.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2015/encig_english_00_xlsx.zip	indicadores	encig	2015	otro	encig_english_00_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/encig/2013/encig_00_xlsx.zip	indicadores	encig	2013	otro	encig_00_xlsx.zip	zip		no
